time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,A_dist,B_phi_r,B_phi_l,B_trq_r,B_trq_l,B_dist,C_phi_r,C_phi_l,C_trq_r,C_trq_l,C_dist,D_phi_r,D_phi_l,D_trq_r,D_trq_l,D_dist,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,vel_rx,vel_ry,vel_rz,acc_x,acc_y,acc_z
7.7075,2.38772,-1.49316,-0.744812,-3.70684,0.282866,1.59254,-1.73987,0.513088,-6.50693,0.282931,1.83311,-1.54003,3.90605,-0.660119,0.282962,1.47547,-2.24664,8.18807,1.94022,0.282905,-0.0807812,-0.000201866,0.272215,-0.000190712,4.2823e-05,0.000273149,1,-1.74403e-05,6.43928e-05,-5.41726e-05,-0.00022685,-9.35493e-05,-2.24393e-05,-0.000257346,-0.00598484,0.0016943
7.71,2.38772,-1.49316,-0.745453,-3.70854,0.282866,1.59253,-1.73987,0.517959,-6.50143,0.282931,1.83311,-1.54003,3.90244,-0.664147,0.282962,1.47547,-2.24664,8.18497,1.93867,0.282904,-0.0807812,-0.000201727,0.272215,-0.000190968,4.27189e-05,0.000273122,1,-1.58292e-05,5.81695e-05,-4.99472e-05,-0.000204719,-8.32198e-05,-2.17803e-05,-0.000196239,-0.00623687,0.00168854
7.7125,2.38772,-1.49316,-0.745906,-3.71045,0.282866,1.59253,-1.73987,0.52259,-6.49606,0.282931,1.83311,-1.54003,3.89856,-0.66852,0.282962,1.47547,-2.24664,8.18143,1.93701,0.282904,-0.0807813,-0.000201601,0.272215,-0.000191199,4.26251e-05,0.000273096,1,-1.44266e-05,5.2449e-05,-4.59758e-05,-0.000184673,-7.49533e-05,-2.06638e-05,-0.000277684,-0.00604022,0.00158699
7.715,2.38772,-1.49316,-0.746458,-3.71182,0.282865,1.59253,-1.73987,0.527496,-6.49041,0.28293,1.83311,-1.54003,3.8947,-0.671803,0.282962,1.47547,-2.24664,8.17879,1.93473,0.282904,-0.0807813,-0.000201487,0.272214,-0.000191409,4.25402e-05,0.000273071,1,-1.34801e-05,4.77179e-05,-4.26062e-05,-0.000168127,-6.79291e-05,-2.00517e-05,-0.000458198,-0.00564836,0.00134637
7.7175,2.38772,-1.49316,-0.746537,-3.71317,0.282865,1.59253,-1.73987,0.532273,-6.48463,0.28293,1.83311,-1.54003,3.89102,-0.675562,0.282962,1.47547,-2.24664,8.17587,1.93256,0.282904,-0.0807813,-0.000201382,0.272214,-0.000191601,4.2463e-05,0.000273048,1,-1.27046e-05,4.36428e-05,-3.92805e-05,-0.000153798,-6.17069e-05,-1.8993e-05,-0.000524987,-0.0053897,0.00132893
7.72,2.38772,-1.49316,-0.747078,-3.71387,0.282865,1.59253,-1.73987,0.537536,-6.47902,0.28293,1.83311,-1.54003,3.88766,-0.679077,0.282961,1.47547,-2.24664,8.17355,1.93079,0.282904,-0.0807814,-0.000201288,0.272214,-0.000191774,4.2394e-05,0.000273024,1,-1.16991e-05,3.9406e-05,-3.61752e-05,-0.00013867,-5.51659e-05,-1.86277e-05,-0.000431594,-0.00545782,0.00124074
7.7225,2.38772,-1.49316,-0.747849,-3.71459,0.282865,1.59253,-1.73987,0.543044,-6.47329,0.28293,1.83311,-1.54003,3.88443,-0.682567,0.282961,1.47547,-2.24664,8.17111,1.92888,0.282904,-0.0807814,-0.000201202,0.272214,-0.000191931,4.23334e-05,0.000273001,1,-1.04737e-05,3.56137e-05,-3.32368e-05,-0.000125294,-4.84413e-05,-1.91322e-05,-0.000342399,-0.00528309,0.00117408
7.725,2.38772,-1.49316,-0.748275,-3.71547,0.282865,1.59253,-1.73987,0.548166,-6.46766,0.28293,1.83311,-1.54003,3.88069,-0.6858,0.282961,1.47547,-2.24664,8.16874,1.92665,0.282903,-0.0807814,-0.000201124,0.272214,-0.000192074,4.22788e-05,0.000272977,1,-9.68103e-06,3.25099e-05,-3.06712e-05,-0.00011438,-4.36571e-05,-1.8459e-05,-0.00051423,-0.00501037,0.00102502
7.7275,2.38772,-1.49316,-0.748702,-3.71624,0.282865,1.59253,-1.73987,0.553292,-6.46194,0.28293,1.83311,-1.54003,3.87674,-0.688861,0.282961,1.47547,-2.24664,8.16704,1.92445,0.282903,-0.0807814,-0.000201053,0.272214,-0.000192205,4.22284e-05,0.000272955,1,-9.20444e-06,2.97691e-05,-2.84388e-05,-0.000104698,-4.02528e-05,-1.77824e-05,-0.000639589,-0.00486756,0.000891786
7.73,2.38772,-1.49316,-0.749245,-3.71682,0.282865,1.59253,-1.73987,0.558644,-6.45635,0.28293,1.83311,-1.54003,3.87354,-0.692466,0.282961,1.47547,-2.24664,8.1647,1.92271,0.282903,-0.0807815,-0.000200989,0.272214,-0.000192322,4.21832e-05,0.000272934,1,-8.48583e-06,2.67499e-05,-2.60467e-05,-9.38395e-05,-3.61077e-05,-1.73648e-05,-0.000541963,-0.00498137,0.000955637
7.7325,2.38772,-1.49316,-0.749896,-3.71726,0.282865,1.59253,-1.73987,0.564137,-6.45063,0.28293,1.83311,-1.54003,3.87005,-0.695578,0.282961,1.47547,-2.24664,8.16268,1.9205,0.282903,-0.0807815,-0.000200931,0.272214,-0.000192428,4.21424e-05,0.000272911,1,-7.81925e-06,2.41108e-05,-2.40071e-05,-8.45448e-05,-3.26481e-05,-1.77202e-05,-0.000561875,-0.00483128,0.000814721
7.735,2.38772,-1.49316,-0.75,-3.71798,0.282865,1.59253,-1.73987,0.56906,-6.44489,0.28293,1.83311,-1.54003,3.8662,-0.698628,0.282961,1.47547,-2.24664,8.16102,1.91831,0.282903,-0.0807815,-0.000200877,0.272214,-0.000192527,4.21052e-05,0.000272891,1,-7.33832e-06,2.26561e-05,-2.21861e-05,-7.95394e-05,-2.97042e-05,-1.67025e-05,-0.000635143,-0.00435942,0.000727428
7.7375,2.38772,-1.49316,-0.750466,-3.71837,0.282865,1.59253,-1.73987,0.574421,-6.43912,0.28293,1.83311,-1.54003,3.8627,-0.701714,0.282961,1.47547,-2.24664,8.15939,1.91619,0.282903,-0.0807815,-0.000200827,0.272214,-0.000192617,4.20715e-05,0.00027287,1,-6.86339e-06,2.0664e-05,-2.04122e-05,-7.23205e-05,-2.69188e-05,-1.63738e-05,-0.000636996,-0.00457614,0.000708477
7.74,2.38772,-1.49316,-0.751079,-3.71876,0.282865,1.59253,-1.73987,0.579913,-6.43343,0.28293,1.83311,-1.54003,3.85934,-0.704749,0.282961,1.47547,-2.24664,8.15756,1.91406,0.282903,-0.0807815,-0.000200782,0.272214,-0.000192699,4.2041e-05,0.000272849,1,-6.39183e-06,1.8594e-05,-1.87958e-05,-6.48809e-05,-2.43764e-05,-1.68346e-05,-0.000637759,-0.0046089,0.000645495
7.7425,2.38772,-1.49316,-0.751653,-3.71903,0.282865,1.59253,-1.73987,0.585398,-6.42777,0.28293,1.83311,-1.54003,3.85595,-0.707902,0.282961,1.47547,-2.24664,8.15573,1.91205,0.282903,-0.0807815,-0.000200742,0.272214,-0.000192771,4.20137e-05,0.000272828,1,-5.89369e-06,1.67329e-05,-1.72545e-05,-5.82962e-05,-2.18898e-05,-1.66832e-05,-0.000626544,-0.00452674,0.000615521
7.745,2.38772,-1.49316,-0.616598,-2.29368,0.282868,1.59253,-1.73987,1.50076,-6.10864,0.282931,1.83311,-1.54003,4.10691,0.271668,0.282965,1.47547,-2.24664,10.5051,1.42053,0.28291,-0.0807811,-0.000204574,0.272217,-0.000185304,4.60647e-05,0.000273343,1,0.000197713,-0.00159951,0.00150877,0.00597476,0.00323908,0.000412662,0.0801283,-0.650405,0.610175
7.7475,2.38772,-1.49316,-1.00995,-3.3366,0.282868,1.59253,-1.73987,0.69863,-6.52491,0.282931,1.83311,-1.54003,3.8227,-0.713576,0.282965,1.47547,-2.24664,7.72739,2.19892,0.28291,-0.0807808,-0.00020567,0.272218,-0.000183642,4.60084e-05,0.000273221,1,0.00013674,-0.000456469,0.00017708,0.00132994,-4.53759e-05,-9.78591e-05,-0.0249941,0.453824,-0.532509
7.75,2.38772,-1.49316,-0.863976,-3.5276,0.282868,1.59253,-1.73987,0.692739,-6.49101,0.282931,1.83311,-1.54003,3.85035,-0.725553,0.282965,1.47547,-2.24664,8.08956,1.96833,0.28291,-0.0807806,-0.000205681,0.272218,-0.000183741,4.57852e-05,0.000273132,1,5.87439e-05,-4.57096e-06,-0.000100658,-7.9461e-05,-0.00017847,-7.07999e-05,-0.0319888,0.177212,-0.111032
7.7525,2.38772,-1.49316,-0.794106,-3.62408,0.282868,1.59253,-1.73987,0.665472,-6.44462,0.282931,1.83311,-1.54003,3.83967,-0.70796,0.282964,1.47547,-2.24664,8.18043,1.91284,0.282909,-0.0807806,-0.000205357,0.272217,-0.00018436,4.55082e-05,0.00027306,1,1.83648e-05,0.000135377,-0.000136663,-0.00049559,-0.000221457,-5.76645e-05,-0.0170136,0.0523764,-0.0143834
7.755,2.38772,-1.49316,-0.771629,-3.65639,0.282868,1.59253,-1.73987,0.651962,-6.41977,0.282931,1.83311,-1.54003,3.8315,-0.702337,0.282964,1.47547,-2.24664,8.19974,1.89734,0.282909,-0.0807806,-0.000204944,0.272217,-0.000185114,4.51972e-05,0.000273,1,-7.69417e-06,0.00017231,-0.0001298,-0.000603186,-0.000248649,-4.79269e-05,-0.0113035,0.0111464,0.00274886
7.7575,2.38772,-1.49316,-0.762886,-3.66936,0.282867,1.59253,-1.73987,0.646568,-6.40319,0.282931,1.83311,-1.54003,3.82792,-0.702903,0.282964,1.47547,-2.24664,8.20241,1.89417,0.282908,-0.0807806,-0.000204527,0.272217,-0.000185868,4.48789e-05,0.000272947,1,-2.28914e-05,0.000173712,-0.000118968,-0.000602753,-0.00025451,-4.23893e-05,-0.0069605,-0.00308414,0.0043318
7.76,2.38772,-1.49316,-0.758569,-3.6774,0.282867,1.59253,-1.73987,0.644879,-6.39175,0.282931,1.83311,-1.54003,3.82583,-0.707702,0.282964,1.47547,-2.24664,8.19915,1.89401,0.282908,-0.0807807,-0.000204135,0.272216,-0.000186577,4.45737e-05,0.0002729,1,-2.96404e-05,0.00016373,-0.000108891,-0.000567692,-0.000243985,-3.78868e-05,-0.00357765,-0.00765318,0.00402829
7.7625,2.38772,-1.49316,-0.75646,-3.68409,0.282867,1.59253,-1.73987,0.645578,-6.3833,0.282931,1.83311,-1.54003,3.82418,-0.713547,0.282963,1.47547,-2.24664,8.19195,1.89337,0.282907,-0.0807808,-0.000203779,0.272216,-0.000187222,4.42884e-05,0.000272857,1,-3.23307e-05,0.000148595,-9.98172e-05,-0.000515619,-0.000228045,-3.43362e-05,-0.00194968,-0.00972773,0.00362656
7.765,2.38772,-1.49316,-0.75598,-3.68826,0.282867,1.59253,-1.73987,0.648067,-6.37645,0.282931,1.83311,-1.54003,3.82177,-0.719284,0.282963,1.47547,-2.24664,8.18649,1.89351,0.282907,-0.0807809,-0.000203458,0.272216,-0.000187803,4.40303e-05,0.000272817,1,-3.18136e-05,0.0001337,-9.21627e-05,-0.000464991,-0.000206388,-3.23365e-05,-0.000661554,-0.00964404,0.00305884
7.7675,2.38772,-1.49316,-0.756377,-3.69255,0.282867,1.59253,-1.73987,0.651525,-6.37092,0.282931,1.83311,-1.54003,3.81982,-0.725779,0.282963,1.47547,-2.24664,8.17887,1.89315,0.282906,-0.0807809,-0.000203175,0.272216,-0.000188317,4.37995e-05,0.000272778,1,-2.96903e-05,0.000118101,-8.46681e-05,-0.000411358,-0.000184473,-3.11981e-05,-1.47305e-05,-0.00993546,0.0029948
7.77,2.38772,-1.49316,-0.756585,-3.69636,0.282866,1.59253,-1.73987,0.654619,-6.36595,0.282931,1.83311,-1.54003,3.81608,-0.731279,0.282963,1.47547,-2.24664,8.17285,1.89231,0.282906,-0.080781,-0.000202922,0.272216,-0.000188778,4.35931e-05,0.000272742,1,-2.72428e-05,0.000105514,-7.84407e-05,-0.000368663,-0.000165007,-2.89043e-05,0.000119748,-0.00873993,0.00248842
7.7725,2.38772,-1.49316,-0.756824,-3.69988,0.282866,1.59253,-1.73987,0.65818,-6.36054,0.282931,1.83311,-1.54002,3.81258,-0.736215,0.282963,1.47547,-2.24664,8.16776,1.89074,0.282906,-0.0807811,-0.000202694,0.272215,-0.000189195,4.34103e-05,0.000272708,1,-2.48487e-05,9.53621e-05,-7.26544e-05,-0.000334069,-0.00014618,-2.70845e-05,0.000102506,-0.00777396,0.00231235
7.775,2.38772,-1.49316,-0.756828,-3.7034,0.282866,1.59253,-1.73987,0.661234,-6.35545,0.282931,1.83311,-1.54002,3.8083,-0.74046,0.282962,1.47547,-2.24664,8.1637,1.88927,0.282905,-0.0807811,-0.000202485,0.272215,-0.000189577,4.32469e-05,0.000272677,1,-2.25175e-05,8.69566e-05,-6.74357e-05,-0.000305238,-0.00013061,-2.47312e-05,8.0951e-05,-0.00708277,0.00208555
7.7775,2.38772,-1.49316,-0.756906,-3.70585,0.282866,1.59253,-1.73987,0.66537,-6.34995,0.282931,1.83311,-1.54002,3.80455,-0.744373,0.282962,1.47547,-2.24664,8.15969,1.88692,0.282905,-0.0807812,-0.000202296,0.272215,-0.000189923,4.31012e-05,0.000272648,1,-2.0848e-05,7.88678e-05,-6.25694e-05,-0.00027704,-0.000116468,-2.35155e-05,-0.000180809,-0.00696269,0.00194459
7.78,2.38772,-1.49316,-0.757062,-3.70895,0.282866,1.59253,-1.73987,0.668946,-6.34502,0.282931,1.83311,-1.54002,3.80082,-0.749129,0.282962,1.47547,-2.24664,8.15531,1.88564,0.282905,-0.0807812,-0.000202126,0.272215,-0.000190236,4.29698e-05,0.000272621,1,-1.90316e-05,7.11419e-05,-5.77325e-05,-0.000250078,-0.000105102,-2.18529e-05,-0.000119389,-0.00682368,0.00193288
7.7825,2.38772,-1.49316,-0.757779,-3.71051,0.282866,1.59253,-1.73987,0.673585,-6.33976,0.282931,1.83311,-1.54002,3.79742,-0.752893,0.282962,1.47547,-2.24664,8.15203,1.8839,0.282905,-0.0807812,-0.000201972,0.272215,-0.000190517,4.28529e-05,0.000272594,1,-1.7378e-05,6.39989e-05,-5.33848e-05,-0.000225098,-9.34625e-05,-2.15755e-05,-0.000182046,-0.00659593,0.00173732
7.785,2.38772,-1.49316,-0.758053,-3.71227,0.282866,1.59253,-1.73987,0.678087,-6.33446,0.28293,1.83311,-1.54002,3.79399,-0.756919,0.282962,1.47547,-2.24664,8.14841,1.88207,0.282904,-0.0807813,-0.000201834,0.272215,-0.000190771,4.27482e-05,0.000272568,1,-1.60139e-05,5.77525e-05,-4.92586e-05,-0.000203326,-8.37137e-05,-2.05597e-05,-0.000295621,-0.00624219,0.00164883
7.7875,2.38772,-1.49316,-0.759,-3.71339,0.282866,1.59253,-1.73987,0.683116,-6.32937,0.28293,1.83311,-1.54002,3.79087,-0.760663,0.282962,1.47547,-2.24664,8.14538,1.88047,0.282904,-0.0807813,-0.000201711,0.272215,-0.000190997,4.26543e-05,0.000272543,1,-1.46794e-05,5.13418e-05,-4.54548e-05,-0.00018069,-7.49902e-05,-2.03027e-05,-0.000305609,-0.00631226,0.00151982
7.79,2.38772,-1.49316,-0.759044,-3.71483,0.282865,1.59253,-1.73987,0.687464,-6.32414,0.28293,1.83311,-1.54002,3.78719,-0.764506,0.282962,1.47547,-2.24664,8.14231,1.87859,0.282904,-0.0807814,-0.000201599,0.272214,-0.000191203,4.25694e-05,0.000272519,1,-1.36873e-05,4.67498e-05,-4.19512e-05,-0.0001648,-6.78821e-05,-1.87304e-05,-0.000440522,-0.00558872,0.00140003
7.7925,2.38772,-1.49316,-0.759673,-3.71577,0.282865,1.59253,-1.73987,0.692512,-6.31866,0.28293,1.83311,-1.54002,3.78406,-0.767918,0.282962,1.47547,-2.24664,8.13977,1.87672,0.282904,-0.0807814,-0.000201497,0.272214,-0.000191389,4.2494e-05,0.000272495,1,-1.24387e-05,4.23418e-05,-3.86295e-05,-0.000149224,-6.03301e-05,-1.90999e-05,-0.000336383,-0.00551883,0.00132728
7.795,2.38772,-1.49316,-0.760051,-3.71694,0.282865,1.59253,-1.73987,0.697118,-6.31345,0.28293,1.83311,-1.54002,3.78027,-0.771404,0.282961,1.47547,-2.24664,8.13737,1.87496,0.282904,-0.0807814,-0.000201405,0.272214,-0.000191559,4.2426e-05,0.000272473,1,-1.14077e-05,3.86157e-05,-3.56432e-05,-0.000136074,-5.43616e-05,-1.81396e-05,-0.000421947,-0.00524929,0.00119323
7.7975,2.38772,-1.49316,-0.760704,-3.71773,0.282865,1.59253,-1.73987,0.702206,-6.308,0.28293,1.83311,-1.54002,3.77708,-0.774505,0.282961,1.47547,-2.24664,8.13511,1.87299,0.282904,-0.0807814,-0.00020132,0.272214,-0.000191714,4.23653e-05,0.00027245,1,-1.04922e-05,3.50667e-05,-3.28475e-05,-0.00012349,-4.84779e-05,-1.80791e-05,-0.000466881,-0.00518143,0.00111701
7.8,2.38772,-1.49316,-0.760895,-3.71871,0.282865,1.59253,-1.73987,0.706877,-6.3025,0.28293,1.83311,-1.54002,3.77342,-0.777599,0.282961,1.47547,-2.24664,8.13301,1.87081,0.282903,-0.0807815,-0.000201243,0.272214,-0.000191856,4.231e-05,0.000272429,1,-9.87186e-06,3.2353e-05,-3.03399e-05,-0.000113996,-4.42406e-05,-1.73552e-05,-0.000583701,-0.00484999,0.0010019
7.8025,2.38772,-1.49316,-0.761478,-3.71915,0.282865,1.59253,-1.73987,0.712051,-6.29715,0.28293,1.83311,-1.54002,3.77028,-0.780776,0.282961,1.47547,-2.24664,8.13111,1.86901,0.282903,-0.0807815,-0.000201173,0.272214,-0.000191985,4.22607e-05,0.000272407,1,-8.97222e-06,2.9211e-05,-2.79043e-05,-0.000102681,-3.93668e-05,-1.74758e-05,-0.000471091,-0.00502385,0.000972997
7.805,2.38772,-1.49316,-0.76225,-3.71969,0.282865,1.59253,-1.73987,0.717378,-6.29171,0.28293,1.83311,-1.54002,3.7671,-0.783825,0.282961,1.47547,-2.24664,8.12888,1.86686,0.282903,-0.0807815,-0.00020111,0.272214,-0.000192099,4.22161e-05,0.000272385,1,-8.39535e-06,2.61107e-05,-2.5704e-05,-9.16835e-05,-3.56754e-05,-1.77278e-05,-0.000599309,-0.00500936,0.000878933
7.8075,2.38772,-1.49316,-0.762284,-3.72029,0.282865,1.59253,-1.73987,0.722038,-6.28636,0.28293,1.83311,-1.54002,3.76332,-0.786902,0.282961,1.47547,-2.24664,8.12727,1.86487,0.282903,-0.0807815,-0.000201052,0.272214,-0.000192206,4.21751e-05,0.000272364,1,-7.86892e-06,2.4228e-05,-2.37769e-05,-8.5182e-05,-3.27412e-05,-1.65422e-05,-0.000618405,-0.00452433,0.0007698
7.81,2.38772,-1.49316,-0.762739,-3.72071,0.282865,1.59253,-1.73987,0.727163,-6.28094,0.28293,1.83311,-1.54002,3.76021,-0.789945,0.282961,1.47547,-2.24664,8.12539,1.86287,0.282903,-0.0807815,-0.000201,0.272214,-0.000192302,4.21381e-05,0.000272343,1,-7.40428e-06,2.19243e-05,-2.1844e-05,-7.68596e-05,-2.96393e-05,-1.63319e-05,-0.000642487,-0.00469461,0.000772057
7.8125,2.38772,-1.49316,-0.763238,-3.72117,0.282865,1.59253,-1.73987,0.732215,-6.27554,0.28293,1.83311,-1.54002,3.75684,-0.793038,0.282961,1.47547,-2.24664,8.12361,1.86104,0.282903,-0.0807816,-0.000200952,0.272214,-0.000192389,4.21047e-05,0.000272323,1,-6.77927e-06,1.99579e-05,-2.00753e-05,-6.99003e-05,-2.66945e-05,-1.61616e-05,-0.000577607,-0.00456141,0.000706453
7.815,2.38772,-1.49316,-0.763609,-3.72158,0.282865,1.59253,-1.73987,0.73726,-6.27017,0.28293,1.83311,-1.54002,3.75344,-0.795959,0.282961,1.47547,-2.24664,8.12186,1.85894,0.282903,-0.0807816,-0.000200908,0.272214,-0.000192469,4.20743e-05,0.000272303,1,-6.33895e-06,1.8198e-05,-1.8504e-05,-6.3619e-05,-2.42447e-05,-1.59957e-05,-0.000650835,-0.00448031,0.000627472
7.8175,2.38772,-1.49316,-0.763959,-3.72196,0.282865,1.59253,-1.73987,0.742217,-6.26477,0.28293,1.83311,-1.54002,3.75005,-0.798954,0.282961,1.47547,-2.24664,8.12035,1.85699,0.282903,-0.0807816,-0.000200868,0.272214,-0.000192542,4.20468e-05,0.000272284,1,-5.92095e-06,1.67133e-05,-1.7032e-05,-5.83758e-05,-2.20124e-05,-1.53476e-05,-0.000659159,-0.00437164,0.000587842
7.82,2.38772,-1.49316,-0.764297,-3.72224,0.282865,1.59253,-1.73987,0.747247,-6.25939,0.28293,1.83311,-1.54002,3.74665,-0.801798,0.282961,1.47547,-2.24664,8.11891,1.85496,0.282903,-0.0807816,-0.000200831,0.272214,-0.000192608,4.20217e-05,0.000272265,1,-5.55746e-06,1.5358e-05,-1.56957e-05,-5.35364e-05,-2.00465e-05,-1.51149e-05,-0.000680439,-0.00432117,0.000533554
7.8225,2.38772,-1.49316,-0.764673,-3.72254,0.282865,1.59253,-1.73987,0.75235,-6.25387,0.28293,1.83311,-1.54002,3.74336,-0.804649,0.282961,1.47547,-2.24664,8.11732,1.85287,0.282903,-0.0807816,-0.000200797,0.272214,-0.00019267,4.1999e-05,0.000272246,1,-5.18172e-06,1.40422e-05,-1.44408e-05,-4.88759e-05,-1.81296e-05,-1.51692e-05,-0.000675083,-0.00430653,0.000501015
7.825,2.38772,-1.49316,-0.76531,-3.72279,0.282865,1.59253,-1.73987,0.757628,-6.24849,0.28293,1.83311,-1.54002,3.74021,-0.807569,0.282961,1.47547,-2.24664,8.11565,1.85088,0.282903,-0.0807816,-0.000200768,0.272214,-0.000192723,4.19785e-05,0.000272227,1,-4.80237e-06,1.24381e-05,-1.32796e-05,-4.30837e-05,-1.63866e-05,-1.55739e-05,-0.000673299,-0.00442292,0.000463465
7.8275,2.38772,-1.49316,-0.765771,-3.7229,0.282865,1.59253,-1.73987,0.762891,-6.24311,0.28293,1.83311,-1.54002,3.73705,-0.81044,0.282961,1.47547,-2.24664,8.11398,1.8488,0.282903,-0.0807816,-0.000200741,0.272214,-0.000192772,4.19603e-05,0.000272207,1,-4.43306e-06,1.11751e-05,-1.21853e-05,-3.8622e-05,-1.45724e-05,-1.57869e-05,-0.000676878,-0.00428743,0.000436792
7.83,2.38772,-1.49316,-0.766202,-3.72313,0.282865,1.59253,-1.73987,0.76795,-6.23778,0.28293,1.83311,-1.54002,3.73367,-0.813208,0.282961,1.47547,-2.24664,8.11263,1.84681,0.282903,-0.0807816,-0.000200716,0.272214,-0.000192816,4.19438e-05,0.000272188,1,-4.13777e-06,1.02448e-05,-1.1245e-05,-3.53319e-05,-1.32209e-05,-1.55127e-05,-0.000706082,-0.00415514,0.000375232
7.8325,2.38772,-1.49316,-0.766615,-3.72328,0.282865,1.59253,-1.73987,0.773076,-6.23249,0.28293,1.83311,-1.54002,3.73036,-0.816093,0.282961,1.47547,-2.24664,8.11119,1.84478,0.282903,-0.0807816,-0.000200694,0.272213,-0.000192855,4.19286e-05,0.000272169,1,-3.89536e-06,9.24909e-06,-1.03409e-05,-3.17367e-05,-1.21239e-05,-1.52136e-05,-0.000726953,-0.00418207,0.000360704
7.835,2.38772,-1.49316,-0.628577,-2.29698,0.282868,1.59253,-1.73987,1.68691,-5.90928,0.282931,1.83311,-1.54002,3.98624,0.166879,0.282965,1.47547,-2.24664,10.466,1.35326,0.28291,-0.0807812,-0.000204574,0.272217,-0.000185295,4.60292e-05,0.00027269,1,0.0002063,-0.00161992,0.00152056,0.00604962,0.0032788,0.000417576,0.0827622,-0.655576,0.612125
7.8375,2.38772,-1.49316,-1.02767,-3.34216,0.282868,1.59253,-1.73987,0.8859,-6.33372,0.282931,1.83311,-1.54002,3.69757,-0.818803,0.282965,1.47547,-2.24664,7.67884,2.13107,0.28291,-0.0807808,-0.00020571,0.272218,-0.000183559,4.59852e-05,0.000272566,1,0.000142077,-0.000473267,0.000186297,0.00138842,-3.55985e-05,-9.87361e-05,-0.0262931,0.45527,-0.533539
7.84,2.38772,-1.49316,-0.880441,-3.5308,0.282868,1.59253,-1.73987,0.879322,-6.29924,0.282931,1.83311,-1.54002,3.72456,-0.832532,0.282965,1.47547,-2.24664,8.04377,1.90161,0.28291,-0.0807807,-0.000205735,0.272218,-0.000183636,4.57699e-05,0.000272481,1,6.10923e-05,-1.01516e-05,-9.51708e-05,-6.1756e-05,-0.000172182,-6.80612e-05,-0.0331817,0.181702,-0.112523
7.8425,2.38772,-1.49316,-0.809192,-3.62889,0.282868,1.59253,-1.73987,0.851391,-6.25162,0.282931,1.83311,-1.54002,3.71455,-0.814214,0.282964,1.47547,-2.24664,8.13536,1.84489,0.282909,-0.0807806,-0.000205418,0.272217,-0.000184243,4.54932e-05,0.000272412,1,1.81423e-05,0.000132536,-0.000131878,-0.0004855,-0.000221266,-5.52984e-05,-0.0180411,0.0534751,-0.0146642
7.845,2.38772,-1.49316,-0.786341,-3.66031,0.282868,1.59253,-1.73987,0.837604,-6.22592,0.282931,1.83311,-1.54002,3.70741,-0.808014,0.282964,1.47547,-2.24664,8.15686,1.83058,0.282909,-0.0807807,-0.000205007,0.272217,-0.000184992,4.51849e-05,0.000272354,1,-7.75051e-06,0.000171341,-0.000125541,-0.000599594,-0.000246461,-4.6763e-05,-0.0112364,0.0118975,0.00253922
7.8475,2.38772,-1.49316,-0.778515,-3.67245,0.282867,1.59253,-1.73987,0.83296,-6.21035,0.282931,1.83311,-1.54002,3.70473,-0.809207,0.282964,1.47547,-2.24664,8.1593,1.82814,0.282908,-0.0807807,-0.000204599,0.272217,-0.00018573,4.4872e-05,0.0002723,1,-2.20084e-05,0.00017041,-0.00011474,-0.000590219,-0.000250124,-4.30831e-05,-0.00658513,-0.00401478,0.00431899
7.85,2.38772,-1.49316,-0.773668,-3.68114,0.282867,1.59253,-1.73987,0.830387,-6.19948,0.282931,1.83311,-1.54002,3.70251,-0.813818,0.282963,1.47547,-2.24664,8.15494,1.82751,0.282908,-0.0807808,-0.000204214,0.272216,-0.000186425,4.45698e-05,0.000272254,1,-2.91085e-05,0.000160547,-0.000105123,-0.000556192,-0.000241584,-3.69067e-05,-0.00371798,-0.00760227,0.00384413
7.8525,2.38772,-1.49316,-0.772334,-3.68667,0.282867,1.59253,-1.73987,0.831719,-6.19138,0.282931,1.83311,-1.54002,3.70148,-0.819522,0.282963,1.47547,-2.24664,8.14884,1.82761,0.282907,-0.0807809,-0.000203866,0.272216,-0.000187054,4.42905e-05,0.00027221,1,-3.13166e-05,0.000145084,-9.64242e-05,-0.000502937,-0.000223323,-3.48593e-05,-0.00175689,-0.00985582,0.00347645
7.855,2.38772,-1.49316,-0.771944,-3.69117,0.282867,1.59253,-1.73987,0.83394,-6.1853,0.282931,1.83311,-1.54002,3.69948,-0.825404,0.282963,1.47547,-2.24664,8.14224,1.82763,0.282907,-0.0807809,-0.000203556,0.272216,-0.000187615,4.40362e-05,0.00027217,1,-3.09772e-05,0.000129261,-8.89445e-05,-0.000449093,-0.000203297,-3.23432e-05,-0.000732954,-0.0100112,0.00298881
7.8575,2.38772,-1.49316,-0.771175,-3.69623,0.282867,1.59253,-1.73987,0.835753,-6.17976,0.282931,1.83311,-1.54002,3.69618,-0.831224,0.282963,1.47547,-2.24664,8.1358,1.82676,0.282906,-0.080781,-0.000203277,0.272216,-0.000188123,4.3806e-05,0.000272134,1,-2.95836e-05,0.000116536,-8.23598e-05,-0.0004063,-0.000184057,-2.9139e-05,-0.000306046,-0.00878224,0.00263127
